22-07-2022_15-59,APOD,DP03663,47541_372,False,True,175891
22-07-2022_15-59,APOD,DP03664,47541_373,False,True,194062
22-07-2022_15-59,APOD,DP03665,47541_374,False,True,355032
22-07-2022_15-59,APOD,DP03667,47541_375,False,True,246011
22-07-2022_15-59,APOD,DP03668,47541_376,False,True,416997
22-07-2022_15-59,APOD,DP03669,47541_377,False,True,609199
22-07-2022_15-59,APOD,DP03673,47541_378,False,True,250002
22-07-2022_15-59,APOD,DP03674,47541_379,False,True,116334
22-07-2022_15-59,APOD,DP03675,47541_380,False,True,819168
22-07-2022_15-59,APOD,DP03678,47541_381,False,True,245254
22-07-2022_15-59,APOD,DP03679,47541_382,False,True,194087
22-07-2022_15-59,APOD,DP03685,47541_383,False,True,223867
22-07-2022_15-59,APOD,DP03689,47541_384,False,True,177278
22-07-2022_15-59,APOD,DP03690,47541_385,False,True,440044
22-07-2022_15-59,APOD,DP03691,47541_386,False,True,315571
22-07-2022_15-59,APOD,DP03692,47541_387,False,True,284341
22-07-2022_15-59,APOD,DP03693,47541_388,False,True,334780
22-07-2022_15-59,APOD,DP03694,47541_389,False,True,707455
22-07-2022_15-59,APOD,DP03696,47541_390,False,True,399100
22-07-2022_15-59,APOD,DP03698,47541_391,False,True,139408
22-07-2022_15-59,APOD,DP03699,47541_392,False,True,88467
22-07-2022_15-59,APOD,DP03700,47541_393,False,True,100335
22-07-2022_15-59,APOD,DP03701,47541_394,False,True,363202
22-07-2022_15-59,APOD,DP03702,47541_395,False,True,628712
22-07-2022_15-59,APOD,DP03703,47541_396,False,True,514291
22-07-2022_15-59,APOD,DP03704,47541_397,False,True,83911
22-07-2022_15-59,APOD,DP03705,47541_398,False,True,72052
22-07-2022_15-59,APOD,DP03706,47541_399,False,True,522363
22-07-2022_15-59,APOD,DP03707,47541_400,False,True,264958
22-07-2022_15-59,APOD,DP03708,47541_401,False,True,372849
22-07-2022_15-59,APOD,DP03709,47541_402,False,True,324644
22-07-2022_15-59,APOD,DP03720,47541_403,False,True,454009
22-07-2022_15-59,APOD,DP03722,47541_404,False,True,206290
22-07-2022_15-59,APOD,DP03723,47541_405,False,True,116191
22-07-2022_15-59,APOD,DP03724,47541_406,False,True,133903
22-07-2022_15-59,APOD,DP03727,47541_407,False,True,41659
22-07-2022_15-59,APOD,DP03730,47541_408,False,True,899022
22-07-2022_15-59,APOD,DP03732,47541_409,False,True,325064
22-07-2022_15-59,APOD,DP03733,47541_410,False,True,305742
22-07-2022_15-59,APOD,DP03734,47541_411,False,True,740745
22-07-2022_15-59,APOD,DP03735,47541_412,False,True,1031540
22-07-2022_15-59,APOD,DP03736,47541_413,False,True,733781
22-07-2022_15-59,APOD,DP03737,47541_414,False,True,709764
22-07-2022_15-59,APOD,DP03738,47541_415,False,True,185307
22-07-2022_15-59,APOD,DP03739,47541_416,False,True,215084
22-07-2022_15-59,APOD,DP03740,47541_417,False,True,361078
22-07-2022_15-59,APOD,DP03741,47541_418,False,True,742432
22-07-2022_15-59,APOD,DP03742,47541_419,False,True,1363593
22-07-2022_15-59,APOD,DP03743,47541_420,False,True,1244278
22-07-2022_15-59,APOD,DP03744,47541_421,False,True,148746
22-07-2022_15-59,APOD,DP03746,47541_422,False,True,797666
22-07-2022_15-59,DRPBind,DP02342,47735_1,False,True,316058
22-07-2022_15-59,DRPBind,DP02348,47735_2,False,True,382879
22-07-2022_15-59,DRPBind,DP02354,47735_3,False,True,355688
22-07-2022_15-59,DRPBind,DP02361,47735_4,False,True,334910
22-07-2022_15-59,DRPBind,DP02362,47735_5,False,True,267677
22-07-2022_15-59,DRPBind,DP02364,47735_6,False,True,278424
22-07-2022_15-59,DRPBind,DP02366,47735_7,False,True,661949
22-07-2022_15-59,DRPBind,DP02376,47735_8,False,True,747544
22-07-2022_15-59,DRPBind,DP02377,47735_9,False,True,688074
22-07-2022_15-59,DRPBind,DP02393,47735_10,False,True,704800
22-07-2022_15-59,DRPBind,DP02401,47735_11,False,True,724061
22-07-2022_15-59,DRPBind,DP02405,47735_12,False,True,283434
22-07-2022_15-59,DRPBind,DP02411,47735_13,False,True,389863
22-07-2022_15-59,DRPBind,DP02418,47735_14,False,True,613275
22-07-2022_15-59,DRPBind,DP02421,47735_15,False,True,289126
22-07-2022_15-59,DRPBind,DP02445,47735_16,False,True,413908
22-07-2022_15-59,DRPBind,DP02448,47735_17,False,True,407682
22-07-2022_15-59,DRPBind,DP02449,47735_18,False,True,246914
22-07-2022_15-59,DRPBind,DP02450,47735_19,False,True,334024
22-07-2022_15-59,DRPBind,DP02457,47735_20,False,True,221843
22-07-2022_15-59,DRPBind,DP02465,47735_21,False,True,333729
22-07-2022_15-59,DRPBind,DP02468,47735_22,False,True,396318
22-07-2022_15-59,DRPBind,DP02470,47735_23,False,True,300042
22-07-2022_15-59,DRPBind,DP02472,47735_24,False,True,374972
22-07-2022_15-59,DRPBind,DP02532,47735_25,False,True,327815
22-07-2022_15-59,DRPBind,DP02535,47735_26,False,True,222106
22-07-2022_15-59,DRPBind,DP02537,47735_27,False,True,396561
22-07-2022_15-59,DRPBind,DP02542,47735_28,False,True,734100
22-07-2022_15-59,DRPBind,DP02543,47735_29,False,True,198203
22-07-2022_15-59,DRPBind,DP02544,47735_30,False,True,230387
22-07-2022_15-59,DRPBind,DP02546,47735_31,False,True,349787
22-07-2022_15-59,DRPBind,DP02553,47735_32,False,True,218381
22-07-2022_15-59,DRPBind,DP02556,47735_33,False,True,234109
22-07-2022_15-59,DRPBind,DP02557,47735_34,False,True,302954
22-07-2022_15-59,DRPBind,DP02558,47735_35,False,True,259512
22-07-2022_15-59,DRPBind,DP02559,47735_36,False,True,470933
22-07-2022_15-59,DRPBind,DP02560,47735_37,False,True,475498
22-07-2022_15-59,DRPBind,DP02567,47735_38,False,True,1087715
22-07-2022_15-59,DRPBind,DP02571,47735_39,False,True,523073
22-07-2022_15-59,DRPBind,DP02582,47735_40,False,True,282155
22-07-2022_15-59,DRPBind,DP02585,47735_41,False,True,305101
22-07-2022_15-59,DRPBind,DP02595,47735_42,False,True,259474
22-07-2022_15-59,DRPBind,DP02601,47735_43,False,True,485895
22-07-2022_15-59,DRPBind,DP02604,47735_44,False,True,558865
22-07-2022_15-59,DRPBind,DP02606,47735_45,False,True,314184
22-07-2022_15-59,DRPBind,DP02612,47735_46,False,True,850153
22-07-2022_15-59,DRPBind,DP02627,47735_47,False,True,1025524
22-07-2022_15-59,DRPBind,DP02628,47735_48,False,True,806922
22-07-2022_15-59,DRPBind,DP02649,47735_49,False,True,638622
22-07-2022_15-59,DRPBind,DP02658,47735_50,False,True,344356
22-07-2022_15-59,DRPBind,DP02671,47735_51,False,True,990955
22-07-2022_15-59,DRPBind,DP02674,47735_52,False,True,174220
22-07-2022_15-59,DRPBind,DP02681,47735_53,False,True,239399
22-07-2022_15-59,DRPBind,DP02686,47735_54,False,True,796489
22-07-2022_15-59,DRPBind,DP02688,47735_55,False,True,310443
22-07-2022_15-59,DRPBind,DP02691,47735_56,False,True,792281
22-07-2022_15-59,DRPBind,DP02695,47735_57,False,True,269550
22-07-2022_15-59,DRPBind,DP02699,47735_58,False,True,407201
22-07-2022_15-59,DRPBind,DP02718,47735_59,False,True,313582
22-07-2022_15-59,DRPBind,DP02720,47735_60,False,True,234307
22-07-2022_15-59,DRPBind,DP02728,47735_61,False,True,341965
22-07-2022_15-59,DRPBind,DP02731,47735_62,False,True,447687
22-07-2022_15-59,DRPBind,DP02732,47735_63,False,True,707389
22-07-2022_15-59,DRPBind,DP02734,47735_64,False,True,338945
22-07-2022_15-59,DRPBind,DP02743,47735_65,False,True,405635
22-07-2022_15-59,DRPBind,DP02752,47735_66,False,True,434383
22-07-2022_15-59,DRPBind,DP02753,47735_67,False,True,361463
22-07-2022_15-59,DRPBind,DP02757,47735_68,False,True,318205
22-07-2022_15-59,DRPBind,DP02759,47735_69,False,True,326704
22-07-2022_15-59,DRPBind,DP02762,47735_70,False,True,371718
22-07-2022_15-59,DRPBind,DP02767,47735_71,False,True,695614
22-07-2022_15-59,DRPBind,DP02797,47735_72,False,True,245289
22-07-2022_15-59,DRPBind,DP02807,47735_73,False,True,445145
22-07-2022_15-59,DRPBind,DP02810,47735_74,False,True,750714
22-07-2022_15-59,DRPBind,DP02818,47735_75,False,True,741948
22-07-2022_15-59,DRPBind,DP02821,47735_76,False,True,344620
22-07-2022_15-59,DRPBind,DP02827,47735_77,False,True,683917
22-07-2022_15-59,DRPBind,DP02829,47735_78,False,True,522230
22-07-2022_15-59,DRPBind,DP02837,47735_79,False,True,197162
22-07-2022_15-59,DRPBind,DP02841,47735_80,False,True,218218
22-07-2022_15-59,DRPBind,DP02844,47735_81,False,True,709496
22-07-2022_15-59,DRPBind,DP02845,47735_82,False,True,354950
22-07-2022_15-59,DRPBind,DP02846,47735_83,False,True,627648
22-07-2022_15-59,DRPBind,DP02849,47735_84,False,True,174177
22-07-2022_15-59,DRPBind,DP02851,47735_85,False,True,405095
22-07-2022_15-59,DRPBind,DP02866,47735_86,False,True,1410267
22-07-2022_15-59,DRPBind,DP02867,47735_87,False,True,211437
22-07-2022_15-59,DRPBind,DP02870,47735_88,False,True,215404
22-07-2022_15-59,DRPBind,DP02872,47735_89,False,True,402078
22-07-2022_15-59,DRPBind,DP02873,47735_90,False,True,259211
22-07-2022_15-59,DRPBind,DP02874,47735_91,False,True,365206
22-07-2022_15-59,DRPBind,DP02891,47735_92,False,True,717807
22-07-2022_15-59,DRPBind,DP02902,47735_93,False,True,235502
22-07-2022_15-59,DRPBind,DP02904,47735_94,False,True,212273
22-07-2022_15-59,DRPBind,DP02905,47735_95,False,True,984437
22-07-2022_15-59,DRPBind,DP02906,47735_96,False,True,231246
22-07-2022_15-59,DRPBind,DP02907,47735_97,False,True,343954
22-07-2022_15-59,DRPBind,DP02909,47735_98,False,True,204245
22-07-2022_15-59,DRPBind,DP02911,47735_99,False,True,447323
22-07-2022_15-59,DRPBind,DP02912,47735_100,False,True,501906
22-07-2022_15-59,DRPBind,DP02914,47735_101,False,True,117411
22-07-2022_15-59,DRPBind,DP02916,47735_102,False,True,356473
22-07-2022_15-59,DRPBind,DP02932,47735_103,False,True,210807
22-07-2022_15-59,DRPBind,DP02937,47735_104,False,True,159281
22-07-2022_15-59,DRPBind,DP02938,47735_105,False,True,211409
22-07-2022_15-59,DRPBind,DP02942,47735_106,False,True,178310
22-07-2022_15-59,DRPBind,DP02947,47735_107,False,True,248349
22-07-2022_15-59,DRPBind,DP02948,47735_108,False,True,121419
22-07-2022_15-59,DRPBind,DP02952,47735_109,False,True,237746
22-07-2022_15-59,DRPBind,DP02953,47735_110,False,True,699944
22-07-2022_15-59,DRPBind,DP02955,47735_111,False,True,183570
22-07-2022_15-59,DRPBind,DP02959,47735_112,False,True,548607
22-07-2022_15-59,DRPBind,DP02963,47735_113,False,True,336670
22-07-2022_15-59,DRPBind,DP02969,47735_114,False,True,154596
22-07-2022_15-59,DRPBind,DP02971,47735_115,False,True,473267
22-07-2022_15-59,DRPBind,DP02972,47735_116,False,True,225297
22-07-2022_15-59,DRPBind,DP02973,47735_117,False,True,413867
22-07-2022_15-59,DRPBind,DP02974,47735_118,False,True,194565
22-07-2022_15-59,DRPBind,DP02977,47735_119,False,True,1225632
22-07-2022_15-59,DRPBind,DP02992,47735_120,False,True,365753
22-07-2022_15-59,DRPBind,DP02994,47735_121,False,True,232616
22-07-2022_15-59,DRPBind,DP02996,47735_122,False,True,448738
22-07-2022_15-59,DRPBind,DP02997,47735_123,False,True,133364
22-07-2022_15-59,DRPBind,DP02998,47735_124,False,True,222863
22-07-2022_15-59,DRPBind,DP03000,47735_125,False,True,266009
22-07-2022_15-59,DRPBind,DP03001,47735_126,False,True,246723
22-07-2022_15-59,DRPBind,DP03008,47735_127,False,True,451926
22-07-2022_15-59,DRPBind,DP03009,47735_128,False,True,170622
22-07-2022_15-59,DRPBind,DP03013,47735_129,False,True,495352
22-07-2022_15-59,DRPBind,DP03017,47735_130,False,True,576129
22-07-2022_15-59,DRPBind,DP03031,47735_131,False,True,153116
22-07-2022_15-59,DRPBind,DP03036,47735_132,False,True,152249
22-07-2022_15-59,DRPBind,DP03037,47735_133,False,True,447641
22-07-2022_15-59,DRPBind,DP03038,47735_134,False,True,322962
22-07-2022_15-59,DRPBind,DP03041,47735_135,False,True,505641
22-07-2022_15-59,DRPBind,DP03042,47735_136,False,True,343171
22-07-2022_15-59,DRPBind,DP03044,47735_137,False,True,793439
22-07-2022_15-59,DRPBind,DP03053,47735_138,False,True,288112
22-07-2022_15-59,DRPBind,DP03054,47735_139,False,True,387363
22-07-2022_15-59,DRPBind,DP03058,47735_140,False,True,429042
22-07-2022_15-59,DRPBind,DP03063,47735_141,False,True,381370
22-07-2022_15-59,DRPBind,DP03064,47735_142,False,True,302934
22-07-2022_15-59,DRPBind,DP03066,47735_143,False,True,156567
22-07-2022_15-59,DRPBind,DP03067,47735_144,False,True,107937
22-07-2022_15-59,DRPBind,DP03068,47735_145,False,True,608535
22-07-2022_15-59,DRPBind,DP03071,47735_146,False,True,393051
22-07-2022_15-59,DRPBind,DP03073,47735_147,False,True,267374
22-07-2022_15-59,DRPBind,DP03074,47735_148,False,True,275069
22-07-2022_15-59,DRPBind,DP03075,47735_149,False,True,245239
22-07-2022_15-59,DRPBind,DP03077,47735_150,False,True,251551
22-07-2022_15-59,DRPBind,DP03083,47735_151,False,True,431473
22-07-2022_15-59,DRPBind,DP03084,47735_152,False,True,271576
22-07-2022_15-59,DRPBind,DP03086,47735_153,False,True,721757
22-07-2022_15-59,DRPBind,DP03087,47735_154,False,True,1005362
22-07-2022_15-59,DRPBind,DP03088,47735_155,False,True,205411
22-07-2022_15-59,DRPBind,DP03089,47735_156,False,True,161791
22-07-2022_15-59,DRPBind,DP03096,47735_157,False,True,159149
22-07-2022_15-59,DRPBind,DP03097,47735_158,False,True,219442
22-07-2022_15-59,DRPBind,DP03101,47735_159,False,True,335307
22-07-2022_15-59,DRPBind,DP03103,47735_160,False,True,250729
22-07-2022_15-59,DRPBind,DP03105,47735_161,False,True,1164386
22-07-2022_15-59,DRPBind,DP03113,47735_162,False,True,492701
22-07-2022_15-59,DRPBind,DP03114,47735_163,False,True,400210
22-07-2022_15-59,DRPBind,DP03115,47735_164,False,True,558573
22-07-2022_15-59,DRPBind,DP03116,47735_165,False,True,622659
22-07-2022_15-59,DRPBind,DP03117,47735_166,False,True,136625
22-07-2022_15-59,DRPBind,DP03119,47735_167,False,True,487154
22-07-2022_15-59,DRPBind,DP03120,47735_168,False,True,636892
22-07-2022_15-59,DRPBind,DP03128,47735_169,False,True,422920
22-07-2022_15-59,DRPBind,DP03132,47735_170,False,True,601852
22-07-2022_15-59,DRPBind,DP03136,47735_171,False,True,309457
22-07-2022_15-59,DRPBind,DP03137,47735_172,False,True,226386
22-07-2022_15-59,DRPBind,DP03138,47735_173,False,True,202922
22-07-2022_15-59,DRPBind,DP03141,47735_174,False,True,199425
22-07-2022_15-59,DRPBind,DP03146,47735_175,False,True,242804
22-07-2022_15-59,DRPBind,DP03147,47735_176,False,True,470796
22-07-2022_15-59,DRPBind,DP03157,47735_177,False,True,249021
22-07-2022_15-59,DRPBind,DP03158,47735_178,False,True,260406
22-07-2022_15-59,DRPBind,DP03165,47735_179,False,True,186763
22-07-2022_15-59,DRPBind,DP03183,47735_180,False,True,160808
22-07-2022_15-59,DRPBind,DP03188,47735_181,False,True,166159
22-07-2022_15-59,DRPBind,DP03194,47735_182,False,True,258497
22-07-2022_15-59,DRPBind,DP03202,47735_183,False,True,1829643
22-07-2022_15-59,DRPBind,DP03205,47735_184,False,True,452117
22-07-2022_15-59,DRPBind,DP03208,47735_185,False,True,161019
22-07-2022_15-59,DRPBind,DP03210,47735_186,False,True,157074
22-07-2022_15-59,DRPBind,DP03220,47735_187,False,True,247411
22-07-2022_15-59,DRPBind,DP03221,47735_188,False,True,544846
22-07-2022_15-59,DRPBind,DP03222,47735_189,False,True,299163
22-07-2022_15-59,DRPBind,DP03227,47735_190,False,True,1016365
22-07-2022_15-59,DRPBind,DP03243,47735_191,False,True,379583
22-07-2022_15-59,DRPBind,DP03244,47735_192,False,True,638174
22-07-2022_15-59,DRPBind,DP03245,47735_193,False,True,1213081
22-07-2022_15-59,DRPBind,DP03247,47735_194,False,True,230305
22-07-2022_15-59,DRPBind,DP03248,47735_195,False,True,702905
22-07-2022_15-59,DRPBind,DP03252,47735_196,False,True,175524
22-07-2022_15-59,DRPBind,DP03258,47735_197,False,True,1411733
22-07-2022_15-59,DRPBind,DP03259,47735_198,False,True,314004
22-07-2022_15-59,DRPBind,DP03265,47735_199,False,True,479109
22-07-2022_15-59,DRPBind,DP03266,47735_200,False,True,862679
22-07-2022_15-59,DRPBind,DP03272,47735_201,False,True,416375
22-07-2022_15-59,DRPBind,DP03274,47735_202,False,True,417035
22-07-2022_15-59,DRPBind,DP03277,47735_203,False,True,1618100
22-07-2022_15-59,DRPBind,DP03283,47735_204,False,True,418978
22-07-2022_15-59,DRPBind,DP03305,47735_205,False,True,1251590
22-07-2022_15-59,DRPBind,DP03307,47735_206,False,True,646613
22-07-2022_15-59,DRPBind,DP03320,47735_207,False,True,411970
22-07-2022_15-59,DRPBind,DP03321,47735_208,False,True,342541
22-07-2022_15-59,DRPBind,DP03323,47735_209,False,True,300013
22-07-2022_15-59,DRPBind,DP03334,47735_210,False,True,450597
22-07-2022_15-59,DRPBind,DP03339,47735_211,False,True,238351
22-07-2022_15-59,DRPBind,DP03342,47735_212,False,True,318466
22-07-2022_15-59,DRPBind,DP03349,47735_213,False,True,230947
22-07-2022_15-59,DRPBind,DP03367,47735_214,False,True,118596
22-07-2022_15-59,DRPBind,DP03368,47735_215,False,True,279515
22-07-2022_15-59,DRPBind,DP03369,47735_216,False,True,226382
22-07-2022_15-59,DRPBind,DP03370,47735_217,False,True,411538
22-07-2022_15-59,DRPBind,DP03371,47735_218,False,True,136363
22-07-2022_15-59,DRPBind,DP03372,47735_219,False,True,119481
22-07-2022_15-59,DRPBind,DP03375,47735_220,False,True,239956
22-07-2022_15-59,DRPBind,DP03376,47735_221,False,True,173736
22-07-2022_15-59,DRPBind,DP03377,47735_222,False,True,332226
22-07-2022_15-59,DRPBind,DP03379,47735_223,False,True,702599
22-07-2022_15-59,DRPBind,DP03381,47735_224,False,True,115931
22-07-2022_15-59,DRPBind,DP03384,47735_225,False,True,538299
22-07-2022_15-59,DRPBind,DP03392,47735_226,False,True,214806
22-07-2022_15-59,DRPBind,DP03395,47735_227,False,True,726624
22-07-2022_15-59,DRPBind,DP03400,47735_228,False,True,459665
22-07-2022_15-59,DRPBind,DP03403,47735_229,False,True,149016
22-07-2022_15-59,DRPBind,DP03404,47735_230,False,True,136891
22-07-2022_15-59,DRPBind,DP03405,47735_231,False,True,120978
22-07-2022_15-59,DRPBind,DP03407,47735_232,False,True,139457
22-07-2022_15-59,DRPBind,DP03408,47735_233,False,True,126554
22-07-2022_15-59,DRPBind,DP03412,47735_234,False,True,1470196
22-07-2022_15-59,DRPBind,DP03413,47735_235,False,True,355136
22-07-2022_15-59,DRPBind,DP03415,47735_236,False,True,169716
22-07-2022_15-59,DRPBind,DP03416,47735_237,False,True,672166
22-07-2022_15-59,DRPBind,DP03420,47735_238,False,True,349111
22-07-2022_15-59,DRPBind,DP03422,47735_239,False,True,155216
22-07-2022_15-59,DRPBind,DP03423,47735_240,False,True,241766
22-07-2022_15-59,DRPBind,DP03424,47735_241,False,True,270425
22-07-2022_15-59,DRPBind,DP03425,47735_242,False,True,307595
22-07-2022_15-59,DRPBind,DP03429,47735_243,False,True,139411
22-07-2022_15-59,DRPBind,DP03431,47735_244,False,True,208645
22-07-2022_15-59,DRPBind,DP03437,47735_245,False,True,554840
22-07-2022_15-59,DRPBind,DP03438,47735_246,False,True,253594
22-07-2022_15-59,DRPBind,DP03441,47735_247,False,True,829292
22-07-2022_15-59,DRPBind,DP03443,47735_248,False,True,205069
22-07-2022_15-59,DRPBind,DP03446,47735_249,False,True,1294550
22-07-2022_15-59,DRPBind,DP03449,47735_250,False,True,273318
22-07-2022_15-59,DRPBind,DP03452,47735_251,False,True,539201
22-07-2022_15-59,DRPBind,DP03461,47735_252,False,True,117295
22-07-2022_15-59,DRPBind,DP03462,47735_253,False,True,229673
22-07-2022_15-59,DRPBind,DP03463,47735_254,False,True,589743
22-07-2022_15-59,DRPBind,DP03464,47735_255,False,True,433517
22-07-2022_15-59,DRPBind,DP03468,47735_256,False,True,290601
22-07-2022_15-59,DRPBind,DP03470,47735_257,False,True,353418
22-07-2022_15-59,DRPBind,DP03474,47735_258,False,True,447678
22-07-2022_15-59,DRPBind,DP03477,47735_259,False,True,225957
22-07-2022_15-59,DRPBind,DP03478,47735_260,False,True,193916
22-07-2022_15-59,DRPBind,DP03484,47735_261,False,True,166495
22-07-2022_15-59,DRPBind,DP03488,47735_262,False,True,267445
22-07-2022_15-59,DRPBind,DP03489,47735_263,False,True,101167
22-07-2022_15-59,DRPBind,DP03491,47735_264,False,True,159101
22-07-2022_15-59,DRPBind,DP03493,47735_265,False,True,422140
22-07-2022_15-59,DRPBind,DP03494,47735_266,False,True,205633
22-07-2022_15-59,DRPBind,DP03495,47735_267,False,True,263207
22-07-2022_15-59,DRPBind,DP03507,47735_268,False,True,788097
22-07-2022_15-59,DRPBind,DP03508,47735_269,False,True,1181741
22-07-2022_15-59,DRPBind,DP03510,47735_270,False,True,286176
22-07-2022_15-59,DRPBind,DP03511,47735_271,False,True,1215198
22-07-2022_15-59,DRPBind,DP03512,47735_272,False,True,211732
22-07-2022_15-59,DRPBind,DP03513,47735_273,False,True,167439
22-07-2022_15-59,DRPBind,DP03514,47735_274,False,True,278945
22-07-2022_15-59,DRPBind,DP03515,47735_275,False,True,136791
22-07-2022_15-59,DRPBind,DP03518,47735_276,False,True,273782
22-07-2022_15-59,DRPBind,DP03522,47735_277,False,True,549786
22-07-2022_15-59,DRPBind,DP03524,47735_278,False,True,1365199
22-07-2022_15-59,DRPBind,DP03525,47735_279,False,True,1098533
22-07-2022_15-59,DRPBind,DP03536,47735_280,False,True,923804
22-07-2022_15-59,DRPBind,DP03540,47735_281,False,True,1030236
22-07-2022_15-59,DRPBind,DP03549,47735_282,False,True,1365370
22-07-2022_15-59,DRPBind,DP03553,47735_283,False,True,476493
22-07-2022_15-59,DRPBind,DP03555,47735_284,False,True,457332
22-07-2022_15-59,DRPBind,DP03557,47735_285,False,True,1199726
22-07-2022_15-59,DRPBind,DP03561,47735_286,False,True,281381
22-07-2022_15-59,DRPBind,DP03564,47735_287,False,True,615456
22-07-2022_15-59,DRPBind,DP03570,47735_288,False,True,317106
22-07-2022_15-59,DRPBind,DP03571,47735_289,False,True,370688
22-07-2022_15-59,DRPBind,DP03574,47735_290,False,True,307213
22-07-2022_15-59,DRPBind,DP03576,47735_291,False,True,382957
22-07-2022_15-59,DRPBind,DP03577,47735_292,False,True,392800
22-07-2022_15-59,DRPBind,DP03579,47735_293,False,True,280610
22-07-2022_15-59,DRPBind,DP03580,47735_294,False,True,166748
22-07-2022_15-59,DRPBind,DP03581,47735_295,False,True,764905
22-07-2022_15-59,DRPBind,DP03582,47735_296,False,True,301351
22-07-2022_15-59,DRPBind,DP03583,47735_297,False,True,153452
22-07-2022_15-59,DRPBind,DP03584,47735_298,False,True,197709
22-07-2022_15-59,DRPBind,DP03585,47735_299,False,True,182955
22-07-2022_15-59,DRPBind,DP03586,47735_300,False,True,200176
22-07-2022_15-59,DRPBind,DP03587,47735_301,False,True,305908
22-07-2022_15-59,DRPBind,DP03588,47735_302,False,True,197917
22-07-2022_15-59,DRPBind,DP03589,47735_303,False,True,381159
22-07-2022_15-59,DRPBind,DP03590,47735_304,False,True,237585
22-07-2022_15-59,DRPBind,DP03591,47735_305,False,True,194541
22-07-2022_15-59,DRPBind,DP03594,47735_306,False,True,256970
22-07-2022_15-59,DRPBind,DP03595,47735_307,False,True,598068
22-07-2022_15-59,DRPBind,DP03596,47735_308,False,True,187699
22-07-2022_15-59,DRPBind,DP03597,47735_309,False,True,277266
22-07-2022_15-59,DRPBind,DP03598,47735_310,False,True,171305
22-07-2022_15-59,DRPBind,DP03599,47735_311,False,True,396710
22-07-2022_15-59,DRPBind,DP03600,47735_312,False,True,186670
22-07-2022_15-59,DRPBind,DP03601,47735_313,False,True,310938
22-07-2022_15-59,DRPBind,DP03602,47735_314,False,True,361542
22-07-2022_15-59,DRPBind,DP03603,47735_315,False,True,172094
22-07-2022_15-59,DRPBind,DP03604,47735_316,False,True,194889
22-07-2022_15-59,DRPBind,DP03605,47735_317,False,True,194668
22-07-2022_15-59,DRPBind,DP03606,47735_318,False,True,180465
22-07-2022_15-59,DRPBind,DP03607,47735_319,False,True,231594
22-07-2022_15-59,DRPBind,DP03608,47735_320,False,True,132016
22-07-2022_15-59,DRPBind,DP03609,47735_321,False,True,117764
22-07-2022_15-59,DRPBind,DP03610,47735_322,False,True,237573
22-07-2022_15-59,DRPBind,DP03611,47735_323,False,True,337743
22-07-2022_15-59,DRPBind,DP03612,47735_324,False,True,169529
22-07-2022_15-59,DRPBind,DP03613,47735_325,False,True,167780
22-07-2022_15-59,DRPBind,DP03614,47735_326,False,True,150952
22-07-2022_15-59,DRPBind,DP03615,47735_327,False,True,132868
22-07-2022_15-59,DRPBind,DP03616,47735_328,False,True,151247
22-07-2022_15-59,DRPBind,DP03617,47735_329,False,True,179747
22-07-2022_15-59,DRPBind,DP03618,47735_330,False,True,508652
22-07-2022_15-59,DRPBind,DP03619,47735_331,False,True,133825
22-07-2022_15-59,DRPBind,DP03620,47735_332,False,True,207951
22-07-2022_15-59,DRPBind,DP03621,47735_333,False,True,251605
22-07-2022_15-59,DRPBind,DP03622,47735_334,False,True,179913
22-07-2022_15-59,DRPBind,DP03623,47735_335,False,True,1860624
22-07-2022_15-59,DRPBind,DP03624,47735_336,False,True,426227
22-07-2022_15-59,DRPBind,DP03625,47735_337,False,True,687633
22-07-2022_15-59,DRPBind,DP03626,47735_338,False,True,702553
22-07-2022_15-59,DRPBind,DP03627,47735_339,False,True,616717
22-07-2022_15-59,DRPBind,DP03628,47735_340,False,True,514400
22-07-2022_15-59,DRPBind,DP03629,47735_341,False,True,328343
22-07-2022_15-59,DRPBind,DP03630,47735_342,False,True,449798
22-07-2022_15-59,DRPBind,DP03631,47735_343,False,True,225911
22-07-2022_15-59,DRPBind,DP03632,47735_344,False,True,200311
22-07-2022_15-59,DRPBind,DP03633,47735_345,False,True,230934
22-07-2022_15-59,DRPBind,DP03634,47735_346,False,True,233228
22-07-2022_15-59,DRPBind,DP03635,47735_347,False,True,119333
22-07-2022_15-59,DRPBind,DP03636,47735_348,False,True,279569
22-07-2022_15-59,DRPBind,DP03637,47735_349,False,True,230015
22-07-2022_15-59,DRPBind,DP03638,47735_350,False,True,159256
22-07-2022_15-59,DRPBind,DP03639,47735_351,False,True,259407
22-07-2022_15-59,DRPBind,DP03640,47735_352,False,True,182759
22-07-2022_15-59,DRPBind,DP03641,47735_353,False,True,407449
22-07-2022_15-59,DRPBind,DP03642,47735_354,False,True,215477
22-07-2022_15-59,DRPBind,DP03643,47735_355,False,True,452276
22-07-2022_15-59,DRPBind,DP03644,47735_356,False,True,419778
22-07-2022_15-59,DRPBind,DP03645,47735_357,False,True,472765
22-07-2022_15-59,DRPBind,DP03646,47735_358,False,True,306183
22-07-2022_15-59,DRPBind,DP03647,47735_359,False,True,162183
22-07-2022_15-59,DRPBind,DP03648,47735_360,False,True,133547
22-07-2022_15-59,DRPBind,DP03649,47735_361,False,True,243256
22-07-2022_15-59,DRPBind,DP03651,47735_362,False,True,166473
22-07-2022_15-59,DRPBind,DP03652,47735_363,False,True,160691
